Ligada
Desligada
Ligada
Desligada
Ligada
Desligada
Ligada
Desligada
Ligada
Desligada
2025-06-19 23:22:47;Sem Movimento
2025-06-19 23:22:50;Sem Movimento
2025-06-19 23:22:53;Sem Movimento
2025-06-19 23:22:56;Sem Movimento
2025-06-19 23:22:58;Sem Movimento
2025-06-19 23:23:01;Sem Movimento
2025-06-19 23:23:03;Sem Movimento
2025-06-19 23:23:06;Sem Movimento
2025-06-19 23:23:09;Sem Movimento
2025-06-19 23:23:13;Sem Movimento
2025-06-19 23:23:15;Sem Movimento
2025-06-19 23:23:17;Sem Movimento
2025-06-19 23:23:19;Sem Movimento
2025-06-19 23:23:21;Sem Movimento
2025-06-19 23:23:24;Sem Movimento
2025-06-19 23:23:26;Sem Movimento
2025-06-19 23:23:28;Sem Movimento
2025-06-19 23:23:31;Sem Movimento
2025-06-19 23:23:33;Sem Movimento
2025-06-19 23:23:35;Sem Movimento
2025-06-19 23:23:37;Sem Movimento
2025-06-19 23:23:39;Sem Movimento
2025-06-19 23:23:41;Sem Movimento
2025-06-19 23:23:43;Sem Movimento
2025-06-19 23:23:45;Sem Movimento
2025-06-19 23:23:47;Sem Movimento
2025-06-19 23:23:51;Sem Movimento
2025-06-19 23:23:53;Sem Movimento
2025-06-19 23:23:55;Sem Movimento
2025-06-19 23:23:57;Sem Movimento
2025-06-19 23:23:59;Sem Movimento
2025-06-19 23:24:02;Sem Movimento
2025-06-19 23:24:05;Sem Movimento
2025-06-19 23:24:07;Sem Movimento
2025-06-19 23:24:09;Sem Movimento
2025-06-19 23:24:12;Sem Movimento
2025-06-19 23:24:15;Sem Movimento
2025-06-19 23:24:18;Sem Movimento
2025-06-19 23:24:20;Sem Movimento
2025-06-19 23:24:22;Sem Movimento
2025-06-19 23:24:24;Sem Movimento
2025-06-19 23:24:27;Sem Movimento
2025-06-19 23:24:29;Sem Movimento
2025-06-19 23:24:33;Sem Movimento
2025-06-19 23:24:35;Sem Movimento
2025-06-19 23:24:37;Sem Movimento
2025-06-19 23:24:39;Sem Movimento
2025-06-19 23:24:42;Sem Movimento
2025-06-19 23:24:44;Sem Movimento
2025-06-19 23:24:46;Sem Movimento
2025-06-19 23:24:48;Sem Movimento
2025-06-19 23:24:50;Sem Movimento
2025-06-19 23:24:54;Sem Movimento
2025-06-19 23:24:57;Sem Movimento
2025-06-19 23:25:00;Movimento Detetado
2025-06-19 23:25:10;Movimento Detetado
2025-06-19 23:25:20;Movimento Detetado
2025-06-19 23:25:30;Sem Movimento
2025-06-19 23:25:34;Sem Movimento
2025-06-19 23:25:36;Sem Movimento
2025-06-19 23:25:38;Sem Movimento
2025-06-19 23:25:40;Sem Movimento
2025-06-19 23:25:43;Sem Movimento
2025-06-19 23:25:46;Sem Movimento
2025-06-19 23:25:48;Sem Movimento
2025-06-19 23:25:50;Sem Movimento
2025-06-19 23:25:52;Sem Movimento
2025-06-19 23:25:54;Sem Movimento
2025-06-19 23:25:57;Sem Movimento
2025-06-19 23:25:59;Sem Movimento
2025-06-19 23:26:01;Sem Movimento
2025-06-19 23:26:04;Sem Movimento
2025-06-19 23:26:06;Sem Movimento
2025-06-19 23:26:08;Sem Movimento
2025-06-19 23:26:10;Movimento Detetado
2025-06-19 23:26:20;Sem Movimento
2025-06-19 23:26:23;Sem Movimento
2025-06-19 23:26:25;Sem Movimento
2025-06-19 23:26:27;Sem Movimento
2025-06-19 23:26:29;Sem Movimento
2025-06-19 23:26:32;Sem Movimento
2025-06-19 23:26:34;Sem Movimento
2025-06-19 23:26:36;Sem Movimento
2025-06-19 23:26:38;Sem Movimento
2025-06-19 23:26:41;Sem Movimento
2025-06-19 23:26:43;Sem Movimento
2025-06-19 23:26:45;Sem Movimento
2025-06-19 23:26:47;Sem Movimento
2025-06-19 23:26:49;Sem Movimento
2025-06-19 23:26:52;Sem Movimento
2025-06-19 23:26:54;Sem Movimento
2025-06-19 23:26:56;Sem Movimento
2025-06-19 23:26:58;Sem Movimento
2025-06-19 23:27:01;Sem Movimento
2025-06-19 23:27:03;Sem Movimento
2025-06-19 23:27:05;Sem Movimento
2025-06-19 23:27:07;Sem Movimento
2025-06-19 23:27:09;Sem Movimento
2025-06-19 23:27:11;Sem Movimento
2025-06-19 23:27:13;Sem Movimento
2025-06-19 23:27:15;Sem Movimento
2025-06-19 23:27:17;Sem Movimento
2025-06-19 23:27:20;Sem Movimento
2025-06-19 23:27:22;Sem Movimento
2025-06-19 23:27:24;Sem Movimento
2025-06-19 23:27:26;Sem Movimento
2025-06-19 23:27:28;Sem Movimento
2025-06-19 23:27:30;Sem Movimento
2025-06-19 23:27:32;Sem Movimento
2025-06-19 23:27:36;Sem Movimento
2025-06-19 23:27:38;Sem Movimento
2025-06-19 23:27:40;Sem Movimento
2025-06-19 23:27:42;Sem Movimento
2025-06-19 23:27:44;Sem Movimento
2025-06-19 23:27:46;Sem Movimento
2025-06-19 23:27:48;Movimento Detetado
2025-06-19 23:27:57;Sem Movimento
2025-06-19 23:28:01;Sem Movimento
2025-06-19 23:28:03;Sem Movimento
2025-06-19 23:28:05;Movimento Detetado
2025-06-19 23:28:14;Movimento Detetado
2025-06-19 23:28:23;Movimento Detetado
2025-06-19 23:28:32;Sem Movimento
2025-06-19 23:28:34;Movimento Detetado
2025-06-19 23:28:44;Movimento Detetado
2025-06-19 23:28:51;Sem Movimento
2025-06-19 23:28:54;Sem Movimento
2025-06-19 23:28:57;Movimento Detetado
2025-06-19 23:29:07;Sem Movimento
2025-06-19 23:29:10;Sem Movimento
2025-06-19 23:29:13;Sem Movimento
2025-06-19 23:29:16;Sem Movimento
2025-06-19 23:29:19;Sem Movimento
2025-06-19 23:29:22;Sem Movimento
2025-06-19 23:29:39;Movimento Detetado
2025-06-19 23:29:49;Sem Movimento
2025-06-19 23:29:53;Sem Movimento
2025-06-19 23:29:57;Sem Movimento
2025-06-19 23:30:00;Sem Movimento
2025-06-19 23:30:03;Sem Movimento
2025-06-19 23:30:06;Sem Movimento
2025-06-19 23:30:09;Movimento Detetado
2025-06-19 23:30:19;Movimento Detetado
2025-06-19 23:30:30;Sem Movimento
2025-06-19 23:30:33;Sem Movimento
2025-06-19 23:30:36;Movimento Detetado
2025-06-19 23:30:47;Sem Movimento
2025-06-19 23:30:51;Sem Movimento
2025-06-19 23:30:54;Sem Movimento
2025-06-19 23:30:58;Sem Movimento
2025-06-19 23:31:03;Sem Movimento
2025-06-19 23:31:06;Movimento Detetado
2025-06-19 23:31:17;Movimento Detetado
2025-06-19 23:31:28;Sem Movimento
2025-06-19 23:31:31;Sem Movimento
2025-06-19 23:31:34;Sem Movimento
2025-06-19 23:31:37;Sem Movimento
2025-06-19 23:31:40;Sem Movimento
2025-06-19 23:31:44;Sem Movimento
2025-06-19 23:31:47;Sem Movimento
2025-06-19 23:31:50;Sem Movimento
2025-06-19 23:31:53;Sem Movimento
2025-06-19 23:31:56;Sem Movimento
2025-06-19 23:31:59;Sem Movimento
2025-06-19 23:32:03;Sem Movimento
2025-06-19 23:32:06;Sem Movimento
2025-06-19 23:32:09;Sem Movimento
2025-06-19 23:32:13;Sem Movimento
2025-06-19 23:32:16;Sem Movimento
2025-06-19 23:47:03;Sem Movimento
2025-06-19 23:47:06;Sem Movimento
2025-06-19 23:47:09;Sem Movimento
2025-06-19 23:47:13;Sem Movimento
2025-06-19 23:47:16;Sem Movimento
2025-06-19 23:47:19;Sem Movimento
2025-06-19 23:47:22;Sem Movimento
2025-06-19 23:47:25;Sem Movimento
2025-06-19 23:47:28;Sem Movimento
2025-06-19 23:47:31;Sem Movimento
2025-06-19 23:47:35;Sem Movimento
2025-06-19 23:47:38;Sem Movimento
2025-06-19 23:47:41;Sem Movimento
2025-06-19 23:47:44;Sem Movimento
2025-06-19 23:47:47;Sem Movimento
2025-06-19 23:47:50;Sem Movimento
2025-06-19 23:47:53;Sem Movimento
2025-06-19 23:47:56;Sem Movimento
2025-06-19 23:47:59;Sem Movimento
2025-06-19 23:48:03;Movimento Detetado
2025-06-19 23:48:14;Sem Movimento
2025-06-19 23:48:17;Sem Movimento
2025-06-19 23:48:20;Movimento Detetado
2025-06-19 23:48:30;Sem Movimento
2025-06-19 23:48:33;Sem Movimento
2025-06-19 23:48:37;Sem Movimento
2025-06-19 23:48:42;Sem Movimento
2025-06-19 23:48:45;Sem Movimento
2025-06-19 23:48:49;Sem Movimento
2025-06-19 23:48:52;Sem Movimento
2025-06-19 23:48:55;Sem Movimento
2025-06-19 23:48:58;Sem Movimento
2025-06-19 23:49:02;Sem Movimento
2025-06-19 23:49:05;Sem Movimento
2025-06-19 23:49:08;Sem Movimento
2025-06-19 23:49:12;Sem Movimento
2025-06-19 23:49:15;Sem Movimento
2025-06-19 23:49:18;Sem Movimento
2025-06-19 23:49:21;Sem Movimento
2025-06-19 23:49:24;Sem Movimento
2025-06-19 23:49:28;Sem Movimento
2025-06-19 23:49:31;Sem Movimento
2025-06-19 23:49:35;Sem Movimento
2025-06-19 23:49:38;Sem Movimento
2025-06-19 23:49:41;Sem Movimento
2025-06-19 23:49:44;Sem Movimento
2025-06-19 23:49:47;Sem Movimento
2025-06-19 23:49:50;Sem Movimento
2025-06-19 23:49:53;Sem Movimento
2025-06-19 23:49:56;Sem Movimento
2025-06-19 23:49:59;Sem Movimento
2025-06-19 23:50:03;Sem Movimento
2025-06-19 23:50:06;Sem Movimento
2025-06-19 23:50:09;Sem Movimento
2025-06-19 23:50:12;Sem Movimento
2025-06-19 23:50:15;Sem Movimento
2025-06-19 23:50:18;Sem Movimento
2025-06-19 23:50:21;Sem Movimento
2025-06-19 23:50:24;Sem Movimento
2025-06-19 23:50:28;Sem Movimento
2025-06-19 23:50:31;Sem Movimento
2025-06-19 23:50:34;Sem Movimento
2025-06-19 23:50:37;Sem Movimento
2025-06-19 23:50:41;Sem Movimento
2025-06-19 23:50:44;Sem Movimento
2025-06-19 23:50:47;Sem Movimento
2025-06-19 23:50:50;Sem Movimento
2025-06-19 23:50:54;Sem Movimento
2025-06-19 23:50:57;Sem Movimento
2025-06-19 23:51:00;Sem Movimento
2025-06-19 23:51:03;Sem Movimento
2025-06-19 23:51:06;Sem Movimento
2025-06-19 23:51:10;Sem Movimento
2025-06-19 23:51:13;Sem Movimento
2025-06-19 23:51:16;Sem Movimento
2025-06-19 23:51:19;Sem Movimento
2025-06-19 23:51:23;Sem Movimento
2025-06-19 23:51:26;Sem Movimento
2025-06-19 23:51:30;Sem Movimento
2025-06-19 23:51:33;Sem Movimento
2025-06-19 23:51:36;Sem Movimento
2025-06-19 23:51:39;Sem Movimento
2025-06-19 23:51:42;Sem Movimento
2025-06-19 23:51:46;Sem Movimento
2025-06-19 23:51:49;Sem Movimento
2025-06-19 23:51:52;Sem Movimento
2025-06-19 23:51:55;Sem Movimento
2025-06-19 23:51:58;Sem Movimento
2025-06-19 23:52:01;Sem Movimento
2025-06-19 23:52:04;Sem Movimento
2025-06-19 23:52:08;Sem Movimento
2025-06-19 23:52:11;Sem Movimento
2025-06-19 23:52:14;Sem Movimento
2025-06-19 23:52:17;Sem Movimento
2025-06-19 23:52:20;Sem Movimento
2025-06-19 23:52:23;Sem Movimento
2025-06-19 23:52:26;Sem Movimento
2025-06-19 23:52:29;Sem Movimento
2025-06-19 23:52:33;Sem Movimento
2025-06-19 23:52:36;Sem Movimento
2025-06-19 23:52:39;Sem Movimento
2025-06-19 23:52:42;Sem Movimento
2025-06-19 23:52:45;Sem Movimento
2025-06-19 23:52:48;Sem Movimento
2025-06-19 23:52:51;Sem Movimento
2025-06-19 23:52:54;Sem Movimento
2025-06-19 23:52:57;Sem Movimento
2025-06-19 23:53:01;Sem Movimento
2025-06-19 23:53:04;Sem Movimento
2025-06-19 23:53:07;Sem Movimento
2025-06-19 23:53:10;Sem Movimento
2025-06-19 23:53:13;Sem Movimento
2025-06-19 23:53:16;Sem Movimento
2025-06-19 23:53:19;Sem Movimento
2025-06-19 23:53:23;Sem Movimento
2025-06-19 23:53:26;Movimento Detetado
2025-06-19 23:53:37;Sem Movimento
2025-06-19 23:53:40;Sem Movimento
2025-06-19 23:53:44;Sem Movimento
2025-06-19 23:53:47;Sem Movimento
2025-06-19 23:53:50;Sem Movimento
2025-06-19 23:53:53;Sem Movimento
2025-06-19 23:53:57;Sem Movimento
2025-06-19 23:54:02;Sem Movimento
2025-06-19 23:54:05;Sem Movimento
2025-06-19 23:54:08;Sem Movimento
2025-06-19 23:54:11;Sem Movimento
2025-06-19 23:54:14;Sem Movimento
2025-06-19 23:54:17;Sem Movimento
2025-06-19 23:54:20;Sem Movimento
2025-06-19 23:54:23;Sem Movimento
2025-06-19 23:54:27;Sem Movimento
2025-06-19 23:54:30;Sem Movimento
2025-06-19 23:54:33;Sem Movimento
2025-06-19 23:54:36;Sem Movimento
2025-06-19 23:54:39;Sem Movimento
2025-06-19 23:54:43;Sem Movimento
2025-06-19 23:54:47;Sem Movimento
2025-06-19 23:54:51;Sem Movimento
2025-06-19 23:54:56;Sem Movimento
2025-06-19 23:55:00;Sem Movimento
2025-06-19 23:55:04;Sem Movimento
2025-06-19 23:55:07;Sem Movimento
2025-06-19 23:55:10;Sem Movimento
2025-06-19 23:55:13;Sem Movimento
2025-06-19 23:55:16;Sem Movimento
2025-06-19 23:55:19;Sem Movimento
2025-06-19 23:55:23;Sem Movimento
2025-06-19 23:55:27;Sem Movimento
2025-06-19 23:55:31;Sem Movimento
2025-06-19 23:55:34;Sem Movimento
2025-06-19 23:55:37;Sem Movimento
2025-06-19 23:55:40;Sem Movimento
2025-06-19 23:55:44;Sem Movimento
2025-06-19 23:55:48;Sem Movimento
2025-06-19 23:55:52;Sem Movimento
2025-06-19 23:55:55;Sem Movimento
2025-06-19 23:55:58;Sem Movimento
2025-06-19 23:56:01;Sem Movimento
2025-06-19 23:56:04;Sem Movimento
2025-06-19 23:56:07;Sem Movimento
2025-06-19 23:56:10;Sem Movimento
2025-06-19 23:56:13;Sem Movimento
2025-06-19 23:56:16;Sem Movimento
2025-06-19 23:56:20;Sem Movimento
2025-06-19 23:56:23;Sem Movimento
2025-06-19 23:56:26;Sem Movimento
2025-06-19 23:56:29;Sem Movimento
2025-06-19 23:56:32;Sem Movimento
2025-06-19 23:56:35;Sem Movimento
2025-06-19 23:56:38;Sem Movimento
2025-06-19 23:56:41;Sem Movimento
2025-06-19 23:56:45;Sem Movimento
2025-06-19 23:56:48;Sem Movimento
2025-06-19 23:56:51;Sem Movimento
2025-06-19 23:56:54;Sem Movimento
2025-06-19 23:56:57;Sem Movimento
2025-06-19 23:57:00;Sem Movimento
2025-06-19 23:57:03;Sem Movimento
2025-06-19 23:57:06;Sem Movimento
2025-06-19 23:57:10;Sem Movimento
2025-06-19 23:57:13;Sem Movimento
2025-06-19 23:57:16;Sem Movimento
2025-06-19 23:57:19;Sem Movimento
2025-06-19 23:57:22;Sem Movimento
2025-06-19 23:57:25;Sem Movimento
2025-06-19 23:57:28;Sem Movimento
2025-06-19 23:57:31;Sem Movimento
2025-06-19 23:57:35;Sem Movimento
2025-06-19 23:57:38;Sem Movimento
2025-06-19 23:57:41;Sem Movimento
2025-06-19 23:57:44;Sem Movimento
2025-06-19 23:57:47;Sem Movimento
2025-06-19 23:57:50;Sem Movimento
2025-06-19 23:57:53;Sem Movimento
2025-06-19 23:57:56;Sem Movimento
2025-06-19 23:57:59;Sem Movimento
2025-06-19 23:58:03;Sem Movimento
2025-06-19 23:58:06;Sem Movimento
2025-06-19 23:58:09;Sem Movimento
2025-06-19 23:58:12;Sem Movimento
2025-06-19 23:58:15;Sem Movimento
2025-06-19 23:58:18;Sem Movimento
2025-06-19 23:58:21;Sem Movimento
2025-06-19 23:58:24;Sem Movimento
2025-06-19 23:58:28;Sem Movimento
2025-06-19 23:58:31;Sem Movimento
2025-06-19 23:58:34;Sem Movimento
2025-06-19 23:58:37;Sem Movimento
2025-06-19 23:58:40;Sem Movimento
2025-06-19 23:58:43;Sem Movimento
2025-06-19 23:58:46;Sem Movimento
2025-06-19 23:58:49;Sem Movimento
2025-06-19 23:58:52;Sem Movimento
2025-06-19 23:58:56;Sem Movimento
2025-06-19 23:58:59;Sem Movimento
2025-06-19 23:59:02;Sem Movimento
2025-06-19 23:59:05;Sem Movimento
2025-06-19 23:59:08;Sem Movimento
2025-06-19 23:59:11;Sem Movimento
2025-06-19 23:59:14;Sem Movimento
2025-06-19 23:59:17;Sem Movimento
2025-06-19 23:59:20;Sem Movimento
2025-06-19 23:59:24;Sem Movimento
2025-06-19 23:59:27;Sem Movimento
2025-06-19 23:59:30;Sem Movimento
2025-06-19 23:59:33;Sem Movimento
2025-06-19 23:59:36;Sem Movimento
2025-06-19 23:59:39;Sem Movimento
2025-06-19 23:59:42;Sem Movimento
2025-06-19 23:59:45;Sem Movimento
2025-06-19 23:59:49;Sem Movimento
2025-06-19 23:59:52;Sem Movimento
2025-06-19 23:59:55;Sem Movimento
2025-06-19 23:59:58;Sem Movimento
2025-06-20 00:00:01;Sem Movimento
2025-06-20 00:00:04;Sem Movimento
2025-06-20 00:00:07;Sem Movimento
2025-06-20 00:00:10;Sem Movimento
2025-06-20 00:00:14;Sem Movimento
2025-06-20 00:00:17;Sem Movimento
2025-06-20 00:00:20;Sem Movimento
2025-06-20 00:00:23;Sem Movimento
2025-06-20 00:00:26;Sem Movimento
2025-06-20 00:00:29;Sem Movimento
2025-06-20 00:00:32;Sem Movimento
2025-06-20 00:00:35;Sem Movimento
2025-06-20 00:00:39;Sem Movimento
2025-06-20 00:00:48;Sem Movimento
2025-06-20 00:00:51;Sem Movimento
2025-06-20 00:00:54;Sem Movimento
2025-06-20 00:00:57;Sem Movimento
2025-06-20 00:01:00;Sem Movimento
2025-06-20 00:01:04;Sem Movimento
2025-06-20 00:01:07;Sem Movimento
2025-06-20 00:01:10;Sem Movimento
2025-06-20 00:01:13;Sem Movimento
2025-06-20 00:01:16;Sem Movimento
2025-06-20 00:01:20;Sem Movimento
2025-06-20 00:01:23;Sem Movimento
2025-06-20 00:01:26;Sem Movimento
2025-06-20 00:01:29;Sem Movimento
2025-06-20 00:01:32;Sem Movimento
2025-06-20 00:01:35;Sem Movimento
2025-06-20 00:01:38;Sem Movimento
2025-06-20 00:01:42;Sem Movimento
2025-06-20 00:01:45;Sem Movimento
2025-06-20 00:01:48;Sem Movimento
2025-06-20 00:01:51;Sem Movimento
2025-06-20 00:01:54;Sem Movimento
2025-06-20 00:01:57;Sem Movimento
2025-06-20 00:02:00;Sem Movimento
2025-06-20 00:02:03;Sem Movimento
2025-06-20 00:02:07;Sem Movimento
2025-06-20 00:02:10;Sem Movimento
2025-06-20 00:02:13;Sem Movimento
2025-06-20 00:02:16;Sem Movimento
2025-06-20 00:02:19;Sem Movimento
2025-06-20 00:02:22;Sem Movimento
2025-06-20 00:02:25;Sem Movimento
2025-06-20 00:02:30;Sem Movimento
2025-06-20 00:02:34;Sem Movimento
2025-06-20 00:02:37;Sem Movimento
2025-06-20 00:02:40;Movimento Detetado
2025-06-20 00:02:50;Sem Movimento
2025-06-20 00:02:53;Sem Movimento
2025-06-20 00:02:57;Sem Movimento
2025-06-20 00:03:00;Sem Movimento
2025-06-20 00:03:03;Sem Movimento
2025-06-20 00:03:06;Sem Movimento
2025-06-20 00:03:09;Sem Movimento
2025-06-20 00:03:12;Sem Movimento
2025-06-20 00:03:16;Sem Movimento
2025-06-20 00:03:19;Sem Movimento
2025-06-20 00:03:22;Sem Movimento
2025-06-20 00:03:25;Sem Movimento
2025-06-20 00:03:28;Sem Movimento
2025-06-20 00:03:31;Sem Movimento
2025-06-20 00:03:34;Sem Movimento
2025-06-20 00:03:37;Sem Movimento
2025-06-20 00:03:41;Sem Movimento
2025-06-20 00:03:44;Sem Movimento
2025-06-20 00:03:47;Sem Movimento
2025-06-20 00:03:50;Sem Movimento
2025-06-20 00:03:53;Sem Movimento
2025-06-20 00:03:56;Sem Movimento
2025-06-20 00:03:59;Sem Movimento
2025-06-20 00:04:02;Sem Movimento
2025-06-20 00:04:06;Sem Movimento
2025-06-20 00:04:09;Sem Movimento
2025-06-20 00:04:12;Sem Movimento
2025-06-20 00:04:15;Sem Movimento
2025-06-20 00:04:18;Sem Movimento
2025-06-20 00:04:21;Sem Movimento
2025-06-20 00:04:25;Sem Movimento
2025-06-20 00:04:28;Sem Movimento
2025-06-20 00:04:31;Sem Movimento
2025-06-20 00:04:34;Sem Movimento
2025-06-20 00:04:37;Sem Movimento
2025-06-20 00:04:40;Sem Movimento
2025-06-20 00:04:43;Sem Movimento
2025-06-20 00:04:46;Sem Movimento
2025-06-20 00:04:50;Sem Movimento
2025-06-20 00:04:53;Sem Movimento
2025-06-20 00:04:56;Sem Movimento
2025-06-20 00:04:59;Sem Movimento
2025-06-20 00:05:02;Sem Movimento
2025-06-20 00:05:05;Sem Movimento
2025-06-20 00:05:09;Sem Movimento
2025-06-20 00:05:12;Sem Movimento
2025-06-20 00:05:15;Sem Movimento
2025-06-20 00:05:18;Sem Movimento
2025-06-20 00:05:24;Sem Movimento
2025-06-20 00:05:28;Sem Movimento
2025-06-20 00:05:31;Sem Movimento
2025-06-20 00:05:34;Sem Movimento
2025-06-20 00:05:37;Sem Movimento
2025-06-20 00:05:40;Sem Movimento
2025-06-20 00:05:43;Sem Movimento
2025-06-20 00:05:46;Sem Movimento
2025-06-20 00:05:49;Sem Movimento
2025-06-20 00:05:53;Sem Movimento
2025-06-20 00:05:56;Sem Movimento
2025-06-20 00:05:59;Sem Movimento
2025-06-20 00:06:02;Sem Movimento
2025-06-20 00:06:05;Sem Movimento
2025-06-20 00:06:08;Sem Movimento
2025-06-20 00:06:11;Sem Movimento
2025-06-20 00:06:14;Sem Movimento
2025-06-20 00:06:18;Sem Movimento
2025-06-20 00:06:21;Sem Movimento
2025-06-20 00:06:24;Sem Movimento
2025-06-20 00:06:27;Sem Movimento
2025-06-20 00:06:30;Sem Movimento
2025-06-20 00:06:33;Sem Movimento
2025-06-20 00:06:36;Sem Movimento
2025-06-20 00:06:39;Sem Movimento
2025-06-20 00:06:42;Sem Movimento
2025-06-20 00:06:46;Sem Movimento
2025-06-20 00:06:49;Sem Movimento
2025-06-20 00:06:52;Sem Movimento
2025-06-20 00:06:55;Sem Movimento
2025-06-20 00:06:58;Sem Movimento
2025-06-20 00:07:01;Sem Movimento
2025-06-20 00:07:04;Sem Movimento
2025-06-20 00:07:07;Sem Movimento
2025-06-20 00:07:11;Sem Movimento
2025-06-20 00:07:14;Sem Movimento
2025-06-20 00:07:17;Sem Movimento
2025-06-20 00:07:20;Sem Movimento
2025-06-20 00:07:23;Sem Movimento
2025-06-20 00:07:26;Sem Movimento
2025-06-20 00:07:29;Sem Movimento
2025-06-20 00:07:32;Sem Movimento
2025-06-20 00:07:35;Sem Movimento
2025-06-20 00:07:39;Sem Movimento
2025-06-20 00:07:42;Sem Movimento
2025-06-20 00:07:45;Sem Movimento
2025-06-20 00:07:48;Sem Movimento
2025-06-20 00:07:51;Sem Movimento
2025-06-20 00:07:54;Sem Movimento
2025-06-20 00:07:57;Sem Movimento
2025-06-20 00:08:00;Sem Movimento
2025-06-20 00:08:04;Sem Movimento
2025-06-20 00:08:07;Sem Movimento
2025-06-20 00:08:10;Sem Movimento
2025-06-20 00:08:13;Sem Movimento
2025-06-20 00:08:16;Sem Movimento
2025-06-20 00:08:19;Sem Movimento
2025-06-20 00:08:22;Sem Movimento
2025-06-20 00:08:26;Sem Movimento
2025-06-20 00:08:29;Sem Movimento
2025-06-20 00:08:32;Sem Movimento
2025-06-20 00:08:35;Sem Movimento
2025-06-20 00:08:38;Sem Movimento
2025-06-20 00:08:41;Sem Movimento
2025-06-20 00:08:44;Sem Movimento
2025-06-20 00:08:47;Sem Movimento
2025-06-20 00:08:50;Sem Movimento
2025-06-20 00:08:54;Sem Movimento
2025-06-20 00:08:57;Sem Movimento
2025-06-20 00:09:00;Sem Movimento
2025-06-20 00:09:03;Sem Movimento
2025-06-20 00:09:06;Sem Movimento
2025-06-20 00:09:09;Sem Movimento
2025-06-20 00:09:12;Sem Movimento
2025-06-20 00:09:15;Sem Movimento
2025-06-20 00:09:18;Sem Movimento
2025-06-20 00:09:22;Sem Movimento
2025-06-20 00:09:25;Sem Movimento
2025-06-20 00:09:28;Sem Movimento
2025-06-20 00:09:31;Sem Movimento
2025-06-20 00:09:34;Sem Movimento
2025-06-20 00:09:37;Sem Movimento
2025-06-20 00:09:40;Sem Movimento
2025-06-20 00:09:43;Sem Movimento
2025-06-20 00:12:48;Sem Movimento
2025-06-20 00:12:51;Sem Movimento
2025-06-20 00:12:54;Sem Movimento
2025-06-20 00:12:57;Sem Movimento
2025-06-20 00:13:00;Sem Movimento
2025-06-20 00:13:03;Sem Movimento
2025-06-20 00:13:06;Sem Movimento
2025-06-20 00:13:09;Sem Movimento
2025-06-20 00:13:12;Sem Movimento
2025-06-20 00:13:16;Sem Movimento
2025-06-20 00:13:19;Sem Movimento
2025-06-20 00:13:22;Sem Movimento
2025-06-20 00:13:25;Sem Movimento
2025-06-20 00:13:30;Sem Movimento
